target,target_label,model_name,target_transform,train_rmse,train_mae,train_normalised_rmse,train_r2,train_max_abs_error,validation_rmse,validation_mae,validation_normalised_rmse,validation_r2,validation_max_abs_error
maximum_p_rgh_top_0p01_mean_Pa,Local maximum top 1% pressure [Pa],gaussian_process_rbf,raw,793.5474727056588,520.4678630975044,0.11808455142295535,0.344192687953392,4526.120385231394,792.6864581224457,578.1549735989635,0.19443040095791275,-0.0003906210722495196,2768.3148960155486
maximum_p_rgh_top_0p01_mean_Pa,Local maximum top 1% pressure [Pa],gaussian_process_rbf,log1p,794.1563812282783,500.8565699052473,0.11817516060794332,0.34318586761350434,4721.587477587366,795.4690863239958,576.2623975033523,0.19511292493873822,-0.007426444810179955,2852.2764625502805
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],poly2_ridge,raw,211.02695966711104,155.50298237967732,0.06726946707662435,0.8660555316170178,1275.041460350718,165.5089325249296,117.8874109283828,0.08055495876129755,0.8895406309567111,726.203797542139
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],poly2_ridge,log1p,215.2250723631197,156.33017073815594,0.06860770748075848,0.8606732123676483,1315.149858276638,169.71961951508948,119.42655055889766,0.08260434492840348,0.8838487783858906,748.878645924096
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],poly3_ridge,raw,198.3543237341686,144.38977590919305,0.06322978671061857,0.8816598154222993,1211.3749187268313,159.7539979734101,110.9252618121947,0.07775397087261188,0.8970886787662652,688.9452956706828
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],poly3_ridge,log1p,199.7597476465669,142.49777623416665,0.06367779637607988,0.8799768942836166,1236.1407847189193,160.05933624833835,109.27514832823418,0.07790258226034702,0.8966949134157155,720.9268646763394
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],rbf_svr,raw,264.8341121001167,177.01917953670625,0.0844216758502747,0.7890416369892245,1389.4465425867606,173.7168430431329,118.2753117281262,0.08454983615687676,0.8783131806869496,717.5365098078723
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],rbf_svr,log1p,159.01091210199726,106.98880782255797,0.05068821222341855,0.9239493804425836,1229.8223727392296,178.5166340971149,122.46739694686643,0.08688594554093146,0.8714958769354716,595.6098443576257
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],kernel_ridge_rbf,raw,77.55065232392295,55.387935328124506,0.024720969593194222,0.9819107812976885,358.2416983800349,294.65138411132335,211.06878412924348,0.1434099642475293,0.6499124600932056,1011.4385224317934
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],kernel_ridge_rbf,log1p,81.62142932254574,59.49855239756386,0.026018618953811978,0.9799618653611983,399.2535659642226,510.5481354170226,355.66579509170003,0.24848921062300292,-0.05107346392706558,1714.632857852876
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],random_forest,raw,131.19102501710478,94.2920579215844,0.04182001367056679,0.9482325050808245,815.7449257166681,212.41421345344213,145.7598671269969,0.10338425814255164,0.818060569788454,812.0468986941005
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],random_forest,log1p,131.54690058676428,93.38985754238969,0.04193345680576785,0.9479512697746048,844.1781332939272,210.05262727884008,144.8091042832223,0.10223484902000979,0.8220836260632305,796.1118630368192
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],extra_trees,raw,5.3632670123047656e-11,4.775377501918236e-11,1.7096588714375993e-14,1.0,1.1368683772161603e-10,197.5708107810848,141.2171231259213,0.09615981610242806,0.8425998118888636,527.7896202222091
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],extra_trees,log1p,4.92600887012147e-10,4.4394610695739116e-10,1.5702732581207743e-13,1.0,1.065018295776099e-09,191.95275043180587,137.4841675111741,0.09342544634455123,0.8514241027585839,540.9054787202913
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],gradient_boosting,raw,136.22844212994286,100.4932904837223,0.0434258007470514,0.9441806879967508,775.1183962960677,207.37234377303142,145.17392002676374,0.10093032651487865,0.826595104047355,784.466226472206
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],gradient_boosting,log1p,136.28459454720095,99.51686223584757,0.04344370056037371,0.9441346618477853,818.3538146822184,203.61423012258004,141.87570906760297,0.09910121260837224,0.8328232277092975,793.0291978818464
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],knn_distance,raw,0.0,0.0,0.0,1.0,0.0,167.4010521252364,118.27702049044889,0.08147587350619324,0.8870006229351286,548.2941720343638
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],knn_distance,log1p,2.121759685891532e-12,1.8097088453645002e-12,6.763573884575749e-16,1.0,4.547473508864641e-12,165.77801989892765,115.29332045447408,0.08068592644977765,0.8891811653572737,587.5846821283576
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],gaussian_process_matern,raw,315.2296324969044,249.90644243845256,0.10048635216219623,0.7011157911256884,1082.2396440501743,508.091223611262,422.98617957240054,0.24729340550134654,-0.04098163911480701,1120.8183634596699
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],gaussian_process_matern,log1p,314.3124690567244,250.26464125926555,0.1001939862202313,0.7028524735658075,1117.5395934572853,517.5710242154403,428.3469834820142,0.251907325336881,-0.0801886069087494,1161.0243927817728
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],gaussian_process_rbf,raw,317.20278540159825,251.3635342015412,0.10111533788311469,0.6973624005130453,1090.1655480526806,508.091223611262,422.98617957240054,0.24729340550134654,-0.04098163911480701,1120.8183634596699
maximum_p_rgh_top_0p05_mean_Pa,Local maximum top 5% pressure [Pa],gaussian_process_rbf,log1p,317.02197559042725,252.013945446142,0.10105770079419067,0.6977073171040296,1130.6251157549586,517.5710242154403,428.3469834820142,0.251907325336881,-0.0801886069087494,1161.0243927817728
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],poly2_ridge,raw,107.92245057428916,65.72135222850284,0.03530976749127515,0.9603718359222089,856.3839776732993,83.39283162046878,65.4421854904014,0.04440227569002602,0.9691159009477512,287.41228492971277
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],poly2_ridge,log1p,112.10004006955585,68.47280108042831,0.03667657961393281,0.9572445096374578,868.5090553074378,89.5537358401942,69.71714433315947,0.04768263159530443,0.9643840190206721,304.370577150974
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],poly3_ridge,raw,89.90082352573911,46.74252603622646,0.029413501630811308,0.9725015828337871,757.089603181912,60.43135584568342,37.112077418599156,0.032176503308990495,0.9837818179210052,234.74206195316765
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],poly3_ridge,log1p,90.6010383769778,45.87583794799436,0.02964259598012982,0.9720715581750751,777.6965599369214,60.58476592239682,36.86502297491655,0.03225818606741819,0.9836993709673691,254.46645310523036
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],rbf_svr,raw,169.18703244627437,100.60549751255945,0.055354143150266585,0.902609969483408,1024.43346070377,78.06208710317485,59.20712427434633,0.041563935953977504,0.9729381294317787,239.60746918412224
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],rbf_svr,log1p,82.23905062751258,57.520772252759045,0.026906744063986906,0.9769889448981696,575.6392503632251,83.76661239064464,63.520434978452435,0.0446012941965628,0.96883842498438,278.36088475079714
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],kernel_ridge_rbf,raw,26.061577842157174,14.093736583203556,0.00852675462024366,0.9976890967293002,166.28957789980268,143.94554370869682,75.5830915902669,0.07664339478473171,0.9079817553642328,776.4832691689303
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],kernel_ridge_rbf,log1p,40.45649872833497,29.021645185915997,0.013236444836148826,0.9944312599561578,230.7330749094035,437.3334654558988,279.1364977304401,0.2328569581378862,0.15061826365955022,1525.756916140112
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],random_forest,raw,65.68135662491827,38.20643269675882,0.02148944374962053,0.9853220776831035,389.2443272976325,126.58992103245625,106.86735057136245,0.06740244292031092,0.928833476121523,264.3723029734483
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],random_forest,log1p,65.27854772028894,37.552678702652905,0.0213576538515021,0.9855015583885677,406.3045381888405,125.56789125954958,105.82526130030878,0.06685826607851054,0.9299779699911739,273.1209039922037
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],extra_trees,raw,5.6643897313555385e-11,4.9515755279614175e-11,1.8532592924810718e-14,1.0,1.1459633242338896e-10,74.74500955283119,44.213022083327935,0.03979776745947343,0.9751891353903847,352.19842370366723
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],extra_trees,log1p,5.358060085494565e-10,4.84209145730193e-10,1.753035210156421e-13,1.0,1.1223164619877934e-09,69.80039132470732,42.133360120892505,0.037165019566389595,0.9783631910546585,314.35558477814857
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],gradient_boosting,raw,50.881760425020516,27.49729983324702,0.016647352989056913,0.9911914461516933,336.6943273303077,126.14778370869618,103.99585480685418,0.06716702816150057,0.9293297309102452,320.6802344501084
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],gradient_boosting,log1p,50.789623790891746,26.970204051526043,0.016617207981125724,0.9912233183071679,361.9295165163294,124.62031606369425,102.99025655374517,0.0663537323642114,0.9310307994167759,323.4699945456041
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],knn_distance,raw,0.0,0.0,0.0,1.0,0.0,75.15233683138194,53.00578144094525,0.04001464770885255,0.9749179820645676,315.40505723222986
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],knn_distance,log1p,2.3687977109714676e-12,2.0297906536652376e-12,7.750166528204619e-16,1.0,4.547473508864641e-12,73.29661655814027,52.861716902093264,0.03902657473453443,0.9761413783224142,279.75929169770325
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],gaussian_process_matern,raw,0.06577923928697456,0.04203300635228261,2.152146872700237e-05,0.999999985278297,0.38979064472823666,92.48865507397836,54.96437791744529,0.04924532098255937,0.9620113007167014,424.8825382188893
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],gaussian_process_matern,log1p,0.08162437299087834,0.052639520568977166,2.670563554285764e-05,0.9999999773316415,0.5231815513916445,86.80165283912457,53.240646488569865,0.046217292839433065,0.9665394184205535,381.24758933898875
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],gaussian_process_rbf,raw,293.85104832119583,233.38038953111717,0.09614136945627103,0.7062114641267868,963.3806492811004,481.8949053819513,406.0028952623905,0.25658356991365733,-0.03129322633993481,979.4628882410107
maximum_p_rgh_rolling_0p025s_peak_mean_Pa,Local maximum 0.025 s rolling peak pressure [Pa],gaussian_process_rbf,log1p,134.6576494577475,98.51990547109308,0.04405691557199905,0.9383060730868802,732.0941098851436,488.7279655206744,411.6289650864638,0.2602218133236777,-0.06074715691585775,1012.4759782100973
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],poly2_ridge,raw,43.824130342497725,28.73434974985227,0.016632812117293675,0.9931004066340883,399.1968963472991,36.82878650939602,28.8139541616376,0.020098194402193657,0.99450523881313,121.71014459046091
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],poly2_ridge,log1p,48.95900990312045,33.41996344505958,0.018581681069382086,0.9913888305419827,418.69534072230726,45.86154522545145,37.602738262676986,0.025027548797757978,0.9914793766066637,130.1945313502847
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],poly3_ridge,raw,32.07652618189523,19.893641799593997,0.01217417959442175,0.9963036631600624,354.76140731627765,28.587160324301674,22.284117149876526,0.01560057661573805,0.9966893288986667,74.13551979648946
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],poly3_ridge,log1p,32.43021260859589,19.58170189995183,0.012308416140310356,0.9962216996851675,363.2314998292859,27.329080498878913,21.029203801387574,0.014914017668204615,0.9969743126953224,70.70738015663028
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],rbf_svr,raw,126.54954940156357,79.31029690442487,0.048030043318012264,0.942466858446705,639.5413631294887,61.26960803283929,49.02764659610402,0.03343603224276869,0.9847922765190924,139.7026067049901
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],rbf_svr,log1p,53.414930199697416,43.1168424562266,0.020272860894820145,0.9897500389949763,259.34829058277955,69.55864997582451,54.58364966708008,0.03795952574249482,0.9803990874005326,191.91701051779546
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],kernel_ridge_rbf,raw,11.627212509862469,5.61781295009025,0.0044129396205462,0.999514322367368,107.53944541044439,74.99408196192225,49.77854764312114,0.04092574806667113,0.9772161040058003,311.2899236141461
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],kernel_ridge_rbf,log1p,29.501620403810673,21.58790787592517,0.011196911507367832,0.9968732826461709,131.87041160028866,364.14946184215904,247.4492625475298,0.19872353583224098,0.46280328505176416,1103.8780000239885
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],random_forest,raw,41.30510233321068,29.871900382324277,0.01567675162575116,0.9938707930175554,291.1062680936366,119.10046189502025,97.04533015495889,0.06499546858396966,0.942535332941426,302.498314452419
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],random_forest,log1p,41.39005610464909,29.642165997389096,0.015708994595730198,0.993845554744771,306.22892191250594,118.35767336374782,96.557670841774,0.06459011424796882,0.9432498724481755,308.12613680908044
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],extra_trees,raw,5.671493148116513e-11,5.02608515221745e-11,2.1525328448026874e-14,1.0,1.1550582712516189e-10,43.93410306892574,29.698324304720693,0.023975705638305683,0.9921805261363682,213.60288252525106
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],extra_trees,log1p,4.695858032326135e-10,4.220320575031569e-10,1.7822447078983706e-13,1.0,9.677023626863956e-10,42.593143113417106,29.955940725291967,0.023243917370872717,0.9926505746614079,199.9846425989258
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],gradient_boosting,raw,18.32864472117725,10.127797599953222,0.006956370876716241,0.9987931380674228,207.2073137138159,120.0739989651557,95.34005337427514,0.06552674694385623,0.9415920514781035,345.77659537709087
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],gradient_boosting,log1p,18.50504850562666,10.294040209606793,0.007023322370803994,0.9987697954233811,212.43315285354493,118.1716283525128,94.13924742322413,0.06448858581986257,0.9434281419217091,340.55075623736184
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],knn_distance,raw,0.0,0.0,0.0,1.0,0.0,46.571994525268046,38.805274566968166,0.025415254978002972,0.9912133428920297,112.42594278608794
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],knn_distance,log1p,2.207134493978684e-12,1.917098161463053e-12,8.37685838122514e-16,1.0,4.547473508864641e-12,46.14231200722627,38.671155544288204,0.025180768762264518,0.9913747298524157,108.97117987312504
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],gaussian_process_matern,raw,26.534338295524645,13.160409836740252,0.010070722683530108,0.9974706239247484,343.61724073877394,34.91398453875873,26.2608060936498,0.019053249241218737,0.9950617527132521,91.96199967918346
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],gaussian_process_matern,log1p,26.251868499574165,12.796643892212993,0.009963515375407019,0.9975241899416207,340.3826302798616,34.94076949374475,26.114318982111467,0.019067866318874166,0.9950541728583551,92.17711269685333
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],gaussian_process_rbf,raw,291.7012201391924,247.21727145667438,0.11071096108564522,0.6943155308619814,753.2932982892753,509.6269794686217,433.0812977338988,0.2781134834119488,-0.05215282584068692,969.4327898224219
maximum_p_rgh_rolling_0p05s_peak_mean_Pa,Local maximum 0.050 s rolling peak pressure [Pa],gaussian_process_rbf,log1p,101.58735861375675,79.11166916720457,0.03855600638528151,0.9629254217442208,382.8828987642428,518.0878438171709,437.85690549531876,0.2827307437836515,-0.08737866567138797,1002.8345199008354
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],poly2_ridge,raw,31.39421810320509,24.02152884112411,0.042041337224842226,0.9668347817519058,106.14944207095152,26.20123679563961,20.847065333951814,0.050059926302560794,0.9633428435799287,103.57889986546525
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],poly2_ridge,log1p,30.31093603437587,23.572146566368332,0.04059066797690754,0.9690840772466638,87.3960899767626,26.301400601943833,21.381790054728267,0.05025129867176926,0.9630620370981108,99.03358280576185
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],poly3_ridge,raw,21.77761427940445,17.29761761995299,0.029163332651355654,0.9840410571242943,59.40740851039254,19.204079909110998,14.787994725714594,0.03669120020771588,0.9803074390951322,72.03382486593728
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],poly3_ridge,log1p,21.316980230259183,16.94186995270734,0.028546477938373217,0.9847090354225336,57.67858931447245,19.18055295174663,14.799779061284145,0.036646249743698865,0.980355660331912,70.11698728746182
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],rbf_svr,raw,25.63722406011512,19.47102193218633,0.03433190081934551,0.977883035780453,90.7458117647534,19.669948752095912,15.627528317270047,0.037581286432590774,0.9793404125291992,67.39006538703211
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],rbf_svr,log1p,15.475979701590537,13.167660887161784,0.020724544863022304,0.991940653644819,43.08906664954941,23.460971719496353,18.86847274139825,0.044824392238609984,0.9706094860591991,79.34914613747583
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],kernel_ridge_rbf,raw,7.106576334064085,5.664714527587835,0.009516719645391305,0.9983005657448975,26.12126852883989,27.52553723891081,22.404906983511015,0.05259012680834904,0.9595436407723623,72.35213733592173
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],kernel_ridge_rbf,log1p,9.053727328601667,7.264629979188501,0.01212423263774973,0.9972417200739115,34.761506512481446,80.015006923226,56.16736274522659,0.1528761936284697,0.6581322900642584,210.55258402236836
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],random_forest,raw,18.06855236915229,13.635016530594141,0.024196369561397094,0.989014236762356,72.45994503867905,38.705870830174135,31.931623432453833,0.07395120529414898,0.9200038889937467,112.51548934400284
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],random_forest,log1p,17.9869771156309,13.624190361106505,0.024087128658144767,0.9891132090998104,70.22258255588054,38.589478041714536,31.823641547401408,0.07372882592870594,0.9204842797289576,111.75329793879064
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],extra_trees,raw,1.3726003004541888e-11,1.1986835236741236e-11,1.838107638693604e-14,1.0,3.115019353572279e-11,22.472197661910577,18.066848105611424,0.04293524643840618,0.9730346363877188,70.28621638063692
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],extra_trees,log1p,9.692003381721574e-11,8.623163213609899e-11,1.2978975339209647e-13,1.0,2.1600499167107046e-10,22.25657849721143,17.86706748383667,0.04252328575202914,0.9735496154394215,66.55392092130796
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],gradient_boosting,raw,13.008260231534683,10.648953645022857,0.01741991640959586,0.9943059411650298,33.4303264014211,41.12676420457936,32.175462814535585,0.07857654969503816,0.9096840881875166,119.21135121322436
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],gradient_boosting,log1p,12.841243273168649,10.396151634848918,0.017196256873121627,0.9944512179745553,33.44880718815898,41.62091666303371,32.659537766909494,0.0795206744264543,0.9075006948553692,118.38300099982575
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],knn_distance,raw,0.0,0.0,0.0,1.0,0.0,22.01379378658025,17.032130157830487,0.04205942273608144,0.9741235332415484,75.10585396507099
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],knn_distance,log1p,2.8482961401668567e-13,2.303567120015252e-13,3.8142749136582635e-16,1.0,6.821210263296962e-13,21.864262957036853,16.80194360584894,0.04177373002755445,0.9744738761383088,72.79570357540524
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],gaussian_process_matern,raw,14.045680187769143,11.225580440719309,0.018809169745367945,0.9933615136211351,43.735110381871664,21.76382004312799,17.90123158923002,0.041581824397026006,0.9747078679298263,76.17978188850475
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],gaussian_process_matern,log1p,14.179038283239963,11.296438773914822,0.01898775526213159,0.9932348556518503,44.64684753782535,21.641063778562476,17.900768711010915,0.041347287012197295,0.9749923778744488,73.94681858204831
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],gaussian_process_rbf,raw,47.01279142518597,36.93135588416046,0.06295683529017822,0.9256269495769149,164.77488698902675,137.77210240730054,114.67667150431738,0.2632265547940124,-0.013532688395673675,270.3602726098212
area_average_pressure_impulse_Pa_s,Area-average pressure impulse [Pa s],gaussian_process_rbf,log1p,47.12705278642822,37.13849009263568,0.06310984755517439,0.9252649930716943,161.70238416765415,140.0021187111234,117.55346131878869,0.26748721060555253,-0.046608854573712,266.6619720959102
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],poly2_ridge,raw,77.74603967805356,60.63023015817104,0.06171763245374126,0.934490275288511,270.24904741592127,69.07135992356847,57.7833575240433,0.06718249099194207,0.9145095031707933,142.61828928366367
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],poly2_ridge,log1p,75.50774419787263,59.874373820863134,0.05994079213697754,0.9382080052976869,239.8674590999026,70.57945828798549,59.19381090238728,0.06864934794820474,0.9107355632602284,147.83526400491155
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],poly3_ridge,raw,57.33486186171559,45.671902045262556,0.045514497533515795,0.9643723838905012,204.27871869153205,53.72232346419756,44.730547952257176,0.05225319895530423,0.9482832288860049,133.02587739353635
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],poly3_ridge,log1p,56.644410017737634,45.19097125730109,0.0449663917610533,0.9652253042773952,206.00754416698464,52.678304444852515,44.07048216263238,0.05123773033791812,0.9502737850179407,134.4741399521845
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],rbf_svr,raw,76.32826814764002,57.58127656579907,0.06059215387528523,0.9368577519134467,310.83423833319785,59.92572324024105,47.835323354285826,0.05828695665219375,0.9356500230203713,172.24601554547166
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],rbf_svr,log1p,34.04063783881885,29.32255493117668,0.027022695732502898,0.9874413024538466,98.78748348378213,45.9743704392841,36.72652896926482,0.04471712633594026,0.9621249330557441,112.85752600616388
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],kernel_ridge_rbf,raw,17.043393902328848,13.183882833100437,0.01352966562649486,0.9968518067316289,66.99890426987258,60.034371995060305,43.43529933959849,0.0583926342297021,0.9354164711322019,204.2590256451099
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],kernel_ridge_rbf,log1p,20.88869074642841,16.80257859183131,0.01658220204227142,0.9952709744143531,67.83919037406667,172.79185381643373,119.21517942106658,0.1680665789025888,0.4649820468543404,529.3557404807289
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],random_forest,raw,41.67305608873101,30.46690990248036,0.033081586786400226,0.9811782533087989,217.9575308208855,74.61020100670858,56.01542326178768,0.0725698634366952,0.900248772766576,258.13649510474806
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],random_forest,log1p,41.34229648239701,30.317187828411157,0.032819017787402996,0.9814758445235814,212.66221797448134,74.74439373129142,56.323821153632736,0.07270038644247427,0.8998896281293551,258.0438849715233
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],extra_trees,raw,2.4993639904575918e-11,2.196973280332244e-11,1.9840859903597294e-14,1.0,5.820766091346741e-11,44.03262442106149,34.326241094263956,0.042828480527862464,0.9652567077640036,128.89783102904494
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],extra_trees,log1p,2.015738528449089e-10,1.7780223681452976e-10,1.6001665182796971e-13,1.0,4.4929038267582655e-10,42.67394030690708,33.195221413540274,0.04150695184562601,0.967367727556108,117.25782508716156
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],gradient_boosting,raw,31.450974343220636,24.578483704197954,0.02496692671247244,0.9892794409876879,103.3682166423971,81.49717354411244,61.910629633887204,0.07926850048348096,0.8809835693773859,277.29587022843225
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],gradient_boosting,log1p,31.65414527711983,24.793600008229635,0.02512821118529702,0.9891404855986936,96.93559663651467,80.81886239735982,61.49693993206345,0.07860873886076397,0.882956501796885,274.9821653765498
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],knn_distance,raw,0.0,0.0,0.0,1.0,0.0,43.267837068736,35.328550525633844,0.04208460753238049,0.9664531150911697,96.70227441146926
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],knn_distance,log1p,5.230358252074048e-13,4.381749255626134e-13,4.1520485099901664e-16,1.0,9.094947017729282e-13,42.65561519309536,34.72551533657481,0.04148912786192358,0.9673957475471011,93.09260184250297
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],gaussian_process_matern,raw,31.22171731073539,24.397458633859834,0.024784934146330782,0.9894351630823135,98.03687714325042,44.44655606261231,35.100343004690906,0.04323109253391736,0.9646004241746581,100.61228003219958
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],gaussian_process_matern,log1p,31.41908280091592,24.58228110797813,0.024941610046896982,0.9893011714317316,99.5439645703118,43.14763282263133,34.43170443957665,0.041967690467332744,0.966639252272125,97.35339808445292
